;id;leaf;isInfectedPercentage;isInfectedFlag
2027;#2027;c1187647-3d10-4413-9523-52286bef6602.JPG;0.99811625;1
2028;#2028;58c8a15c-5ccd-4b78-87d4-e4bc76e9eb74.JPG;1.4183372e-08;0
2029;#2029;c1387063-b87b-4476-b1e5-50b49b3fa9b4.JPG;0.99656963;1
2030;#2030;9bd7fb07-1bcc-4d33-a852-101e3d522577.JPG;7.7757417e-10;0
2031;#2031;41629249-51dd-4fcc-a8be-05274f3a1166.JPG;1.6921898e-05;0
2032;#2032;10d79ae5-78d5-4b35-9eb1-87425f492e6d.JPG;1.7604544e-09;0
2033;#2033;e527b611-ff1d-43c3-a332-36c525014650.JPG;0.12352712;0
2034;#2034;1073ac4e-4776-43f7-8b69-e0fe9e4b4e6c.JPG;0.99436355;1
2035;#2035;ae42b2a3-a0e9-4287-8caf-5eed7603c703.JPG;0.9996861;1
2036;#2036;5240b473-8410-4fa0-8483-346907ce2640.JPG;8.675921e-05;0
2037;#2037;94fdf45d-1dea-4441-a337-31d9ac116d12.JPG;0.9989932;1
2038;#2038;39a05b4e-c3f5-40f3-bdfc-8ef49da1dbf9.JPG;0.13436793;0
2039;#2039;7cbcd415-6e85-4b63-b4b7-60d53f8a0b2f.JPG;0.00011070234;0
2040;#2040;69ce970a-7494-41e7-895b-0b6d58eaf545.JPG;1.7643064e-06;0
2041;#2041;dd21ba49-61cb-43c8-9f86-a1b1435c5ca5.JPG;2.554808e-06;0
2042;#2042;202a850d-6bf4-4b51-9fd2-4fe96d99487e.JPG;0.9978859;1
2043;#2043;94b4b4ab-ab84-45cf-8128-b5885e5bcd97.JPG;0.6882934;1
2044;#2044;44eef6f0-272d-4800-876c-8f13495fed4b.JPG;3.561625e-07;0
2045;#2045;5369cd69-839b-480a-b455-d02fd3cd21b6.JPG;0.99592763;1
2046;#2046;f2614533-0ff7-442c-b8e1-dc0569554c9a.JPG;3.76189e-07;0
2047;#2047;44772917-1c68-4c63-98fb-655685cf8c56.JPG;0.99703395;1
2048;#2048;e6bd905b-4a71-49a5-ab74-9e5d9dd1ef77.JPG;3.8962793e-05;0
2049;#2049;81500242-d38d-442d-af06-20a7786c2e90.JPG;0.99647754;1
2050;#2050;e845aa5a-af7a-4dff-8f08-e30c3b79457b.JPG;0.0030802814;0
2051;#2051;dd8288e0-1f4b-4603-a1cd-76ee469aa98f.JPG;0.9979214;1
2052;#2052;7694767a-8775-474a-bf26-4fe7064f6639.JPG;1.3404382e-07;0
2053;#2053;59c6b751-6c41-4ad7-a0ec-39b69b77ad42.JPG;0.0005831067;0
2054;#2054;53d37c47-2b50-4999-bb94-c3da013f93a4.JPG;0.9989796;1
2055;#2055;9a468aa3-6d2c-41ba-a734-a623bd972e13.JPG;1.27359785e-08;0
2056;#2056;88fa4f7f-bce0-4f62-93c3-69e7e3e862a2.JPG;0.038867418;0
2057;#2057;c5297c87-fecb-4f03-9444-579c62aa31ee.JPG;0.9999993;1
2058;#2058;709a6c24-372c-4beb-a2c8-67aa8d6ac3be.JPG;0.9559054;1
2059;#2059;c31acebe-7b8c-4550-a816-1923449e6226.JPG;0.99999666;1
2060;#2060;336cddf1-873e-4b23-b4d9-79752d99b662.JPG;1.0;1
2061;#2061;d49cb1aa-74ec-4ad6-b433-f9f747a4f778.JPG;0.00027755424;0
2062;#2062;a6907df6-d8db-4148-a5ff-d28a208a3acf.JPG;4.3144655e-06;0
2063;#2063;7f6e2735-d832-41fc-82a5-a3003389ddc1.JPG;0.9999691;1
2064;#2064;44ec7025-02e6-439c-92d8-5e1df47c5c3e.JPG;6.0857305e-06;0
2065;#2065;373f3a9b-bb52-4600-b874-6f2667cf4f60.JPG;0.00013986982;0
2066;#2066;b0df20c8-4ade-465b-934c-58bafdb763c4.JPG;0.99921334;1
2067;#2067;e261f53e-263c-4278-8fbc-8bd1fb47d684.JPG;0.93794525;1
2068;#2068;8d3651da-3a8b-4abd-b682-c6b211904b22.JPG;0.99956375;1
2069;#2069;79c79a15-09e8-4c9b-a05d-ae6ffbc8a2d1.JPG;0.99995506;1
2070;#2070;f0ad4be6-443b-4a71-a5d2-02222bcbb050.JPG;2.752734e-05;0
2071;#2071;dd204f82-8f04-4cb2-9e42-874aac5e7884.JPG;0.9999994;1
2072;#2072;fe21915d-56d4-4e9f-bf1c-c9b42ff000f4.JPG;0.9981949;1
2073;#2073;48843c0d-df83-463c-8427-3c9acdc7c806.JPG;2.5528556e-05;0
2074;#2074;9931c26f-5dd1-4481-8199-bacad6613c33.JPG;0.00018530029;0
2075;#2075;ece026a2-3d0d-4c0c-9509-88c7a023b859.JPG;7.76054e-10;0
2076;#2076;f5e9596d-b5e1-4549-aacb-e72ea69da0b6.JPG;2.452074e-05;0
2077;#2077;cd00a63c-6141-4c32-b10c-871df91d0ce1.JPG;1.4147621e-06;0
2078;#2078;ba1f4a9b-48bd-4553-931d-734b32d8b35c.JPG;0.00024722368;0
2079;#2079;cb5513cd-a5b6-4248-a018-1805457dd3fd.JPG;0.0005089321;0
2080;#2080;9daa8272-a2d7-4b42-9eab-cb8c510a33da.JPG;0.43608293;0
2081;#2081;f4b15008-126b-4266-a290-622957faacdc.JPG;0.99937975;1
2082;#2082;c76117a5-ac5e-4005-941e-ae4d1152742e.JPG;0.49522883;0
2083;#2083;92ab2f67-0f4c-4a98-9eaf-83cab7736294.JPG;0.0005959211;0
2084;#2084;a167efda-49da-4507-a651-482379656f97.JPG;0.99988794;1
2085;#2085;09950acd-c2e7-4ad1-a463-15800113c80f.JPG;1.1674307e-09;0
2086;#2086;c3654952-f8aa-4a43-9dd2-30c3b7af75be.JPG;0.004891033;0
2087;#2087;92816dc9-76b7-4a52-89a1-3f2ae04c2614.JPG;2.0442517e-09;0
2088;#2088;60c1c7db-ec42-4b84-bc01-718a0f478355.JPG;0.9998573;1
2089;#2089;ef3e32d9-c491-47ea-ac91-20eedeb47338.JPG;9.362168e-08;0
2090;#2090;196b0877-9722-4f04-97f2-2279bb86901f.JPG;2.2686761e-08;0
2091;#2091;23952a9a-d3c0-4255-83f2-c8fda8157f8c.JPG;0.01755002;0
2092;#2092;cd08e73d-1908-4bc7-9524-aa4c71477f87.JPG;2.0432762e-10;0
2093;#2093;77f3a933-abf0-489d-9b86-037c8d43b250.JPG;1.9940559e-05;0
2094;#2094;3906efd0-212d-43a9-a309-22358bd5f04c.JPG;0.00131131;0
2095;#2095;852d024f-426f-4b77-adb6-6f7bcd23792c.JPG;0.00024282804;0
2096;#2096;6e41402c-a212-4c3f-bf47-5ed78ca30dbe.JPG;0.99949193;1
2097;#2097;6e10d891-e0e5-4239-98fe-32111ab9f5de.JPG;0.97747326;1
2098;#2098;9f72440c-21a9-480c-a94d-a96ed8bd64be.JPG;3.9780673e-05;0
2099;#2099;acf16a10-f854-47d1-a9ac-b9ce29a530e7.JPG;9.004347e-09;0
2100;#2100;ecd57b31-c794-44e6-8bfe-5f4f04a7a4c8.JPG;0.9981822;1
2101;#2101;54876dc8-3043-42f5-89b3-d849792f72a5.JPG;4.718656e-05;0
2102;#2102;75bb2de2-867d-46e7-9e4a-333caa817766.JPG;0.00010223627;0
2103;#2103;e1c200b1-e46d-4fb9-ae16-80cf935699b6.JPG;4.0495826e-05;0
2104;#2104;c244cc3b-e691-4884-90ab-458a1f299203.JPG;0.9107149;1
2105;#2105;7db0dc38-5a30-4109-8d91-00073833aa74.JPG;1.6907339e-06;0
2106;#2106;6f21f9f8-2437-403f-9da7-0ec9bdbbfb87.JPG;0.028269347;0
2107;#2107;7312a920-1220-4c5d-9046-c4604f70986c.JPG;0.7399406;1
2108;#2108;fe23161a-17b3-400c-854d-43d25bfeb55c.JPG;0.99999917;1
2109;#2109;55b376cb-aca7-4fa4-b564-12c5594af08a.JPG;7.9049425e-07;0
2110;#2110;d251f4d1-9c92-4441-91a1-5e4f0c2e0c8a.JPG;0.86257964;1
2111;#2111;33cf48cb-91b8-47db-9b06-e578955d4e26.JPG;0.99795556;1
2112;#2112;df2c2c98-8e8b-416c-81c7-79320f8f3d34.JPG;0.99999833;1
2113;#2113;c4bef769-090a-4eaa-ba95-2003963f0b70.JPG;4.096459e-09;0
2114;#2114;af698910-9f99-4935-828c-d7916d5e68e9.JPG;0.9999957;1
2115;#2115;87d677d9-7b57-428c-9704-ac800ead512a.JPG;5.336234e-07;0
2116;#2116;f14030b4-5e1c-4d36-a46d-b33ed4555046.JPG;0.9999833;1
2117;#2117;169fb8a3-2529-47f7-b542-39e112d92ae4.JPG;0.0002670168;0
2118;#2118;c6889089-7bf4-42b6-af9a-d3c87621ae2b.JPG;0.9999802;1
2119;#2119;cfbfaa3d-c6af-4e58-8acf-e23232ee352a.JPG;0.9999989;1
2120;#2120;07d2b8fa-549b-4d13-be57-712d3d26b837.JPG;3.0161263e-07;0
2121;#2121;9ca3db96-0c14-473a-bad2-03880d63214e.JPG;0.9996369;1
2122;#2122;9110fe4d-0bb6-4193-9cf5-c66a7dfdd589.JPG;0.9951191;1
2123;#2123;6247db40-577f-416c-ac61-90a20a93220a.JPG;0.0003631645;0
2124;#2124;2408c944-b673-4aaa-9ab1-fb04d69d63b7.JPG;0.99999547;1
2125;#2125;cc3464d7-bb70-4089-ba30-709ae1432bd5.JPG;3.3031905e-05;0
2126;#2126;9a8f81b4-7b6b-45db-b37e-e3b91c541ec4.JPG;1.0;1
2127;#2127;8578f923-2975-4742-9280-45884b5668ab.JPG;1.4125224e-07;0
2128;#2128;8ee560b3-1d3d-4685-b76e-93c145f60bc1.JPG;0.99996805;1
2129;#2129;8ced11e9-81b7-4155-8a8a-4f21256102d5.JPG;0.009374847;0
2130;#2130;141df29e-7448-484a-b2fe-45d9b3d72001.JPG;0.9996265;1
2131;#2131;3697d6b8-478d-4a05-855a-7144739654de.JPG;9.4311486e-07;0
2132;#2132;9bd502ee-2ed4-4c67-964a-b5c81b4a03d1.JPG;0.99999654;1
2133;#2133;50cf4de8-eba7-4e47-981e-3a51ad1019ce.JPG;0.97431517;1
2134;#2134;c8ed9952-83ca-4ee8-86cb-6c5bf5a2044f.JPG;0.99991965;1
2135;#2135;6779947b-ec7f-4276-b4b4-ef9982778926.JPG;0.9148032;1
2136;#2136;5587e169-b557-4257-a13a-a72392df1b76.JPG;0.013377812;0
2137;#2137;cd3823bd-e4c9-444d-908d-d6a62c305d83.JPG;7.7199096e-05;0
2138;#2138;060aadcb-5ae1-4e6e-8234-c096a0625a80.JPG;1.3885873e-08;0
2139;#2139;f4ad0877-3ff8-44df-aa1d-54da1da98b66.JPG;0.9895509;1
2140;#2140;daeae7e2-cee1-4a02-b591-b08e438e5681.JPG;0.9987436;1
2141;#2141;674f0f7f-4dfd-456e-9250-a4a691724aa3.JPG;0.9775767;1
2142;#2142;b61f7708-a0b4-4165-b5e8-26552af472ee.JPG;0.999998;1
2143;#2143;e9effa9f-bb1b-4805-a96e-58a5d3e30e15.JPG;0.9998565;1
2144;#2144;30f29be3-3a26-4498-b40b-0846d74ef0b4.JPG;0.001621485;0
2145;#2145;6dd7f9cc-d509-4c5f-ba2f-d7729b3ebe71.JPG;0.99995124;1
2146;#2146;931c0024-2ffc-4b57-ae32-e1885c09e256.JPG;1.0;1
2147;#2147;c29b2d9e-bd71-41ab-80ad-0c19eedb09d3.JPG;3.4110522e-05;0
2148;#2148;6e349707-32e0-4db2-a99d-5829010df740.JPG;1.8011641e-06;0
2149;#2149;c1e8aacd-96d3-46c8-864e-5b6039583ea6.JPG;0.0001610326;0
2150;#2150;865c4b2c-dc7e-4caf-82f6-e888db1b439a.JPG;0.9999151;1
2151;#2151;cc08fd51-b08b-4bee-b9bc-815e7a46f366.JPG;1.3332438e-07;0
2152;#2152;7a7ab465-de53-4f3a-9d33-3d3d3735d98b.JPG;0.9999894;1
2153;#2153;2477c07d-6a53-4a88-b1c7-bb4aae104771.JPG;0.97115344;1
2154;#2154;bf8cd45f-7136-428a-9aec-80ec0302aa53.JPG;0.99983644;1
2155;#2155;09b386b9-0a8e-4f5c-b84b-856c33d05399.JPG;8.757396e-06;0
2156;#2156;0131d547-cb02-4090-a97a-c3c107b1e7d5.JPG;0.5546542;1
2157;#2157;abd1c2be-1769-4fcc-aa23-b00b861becff.JPG;0.0007057293;0
2158;#2158;9af59b7b-c901-4083-b385-6733459d79f2.JPG;0.008669251;0
2159;#2159;afd577d8-e37f-48ac-ad5c-30a6acc62c3f.JPG;0.00025333383;0
2160;#2160;98dc7775-bf6b-4816-a4cd-60d8ae070b7d.JPG;2.3404073e-06;0
2161;#2161;803c69f0-d38c-4266-a470-97bdbc18a998.JPG;0.99660975;1
2162;#2162;7e799b68-fe3f-4f9a-837f-889ab12a0dff.JPG;3.4826876e-08;0
2163;#2163;337a4774-ae65-4742-989a-afdf9374342f.JPG;0.29483745;0
2164;#2164;181e2e40-aa44-4231-a4fd-396ef84bcce5.JPG;3.01359e-05;0
2165;#2165;80bd062a-21b8-4209-aa2e-50fa9aec8fda.JPG;3.1580402e-08;0
2166;#2166;ae756fc2-7e78-48f5-a0e4-4c1441c8a63f.JPG;0.9999999;1
2167;#2167;3992a9f6-0f52-4c60-95e5-a7d9bc4160ee.JPG;0.99584913;1
2168;#2168;acc45845-131e-4c9d-a987-35631c9fdd06.JPG;0.94559395;1
2169;#2169;b2538de8-d0bd-4eb3-8ed5-5661e5ee83d7.JPG;0.9337201;1
2170;#2170;58cd12bf-1031-4d56-b265-ac069daa5c0e.JPG;0.9999831;1
2171;#2171;b638bbfc-bbe7-48f3-9128-f00aa33147f1.JPG;2.4021792e-05;0
2172;#2172;aae00bc2-d0d1-4a85-b108-dfb4fd95001e.JPG;0.99450654;1
2173;#2173;625b9801-41ab-4e2f-8e3e-f2efe73ef925.JPG;0.99759895;1
2174;#2174;ad696170-1a85-4084-b558-716bab081b9d.JPG;0.9999814;1
2175;#2175;015b4851-5a9c-4f16-b80e-51bdbfb7cec9.JPG;0.9999238;1
2176;#2176;e5e7e467-3a3b-46bd-959c-093265bc66aa.JPG;0.11100962;0
2177;#2177;710a50d3-2b99-4a7e-b942-fd4cc6cfb514.JPG;0.00017297485;0
2178;#2178;c69fca37-4f5f-49c5-b4de-33e6d56b078d.JPG;1.1998678e-06;0
2179;#2179;3601ac64-bf8d-4ab5-87fe-f29ae1c40025.JPG;0.9986364;1
2180;#2180;c6b32939-4509-48b7-8863-bf78ff0e465a.JPG;8.5843446e-08;0
2181;#2181;40102f7c-9646-469f-a1c6-fd29193527e6.JPG;0.049316116;0
2182;#2182;efaeace0-a9a2-48ed-8cd2-cb52fd91c165.JPG;1.2624103e-07;0
2183;#2183;25c2fe66-c689-490a-8a1a-8ed47f6d7e48.JPG;0.99988055;1
2184;#2184;dbb99fde-f2d0-4998-a182-ac5b50e21728.JPG;0.0017832001;0
2185;#2185;35923a1f-e93e-4ef6-b2d6-fd3fa74f6a70.JPG;0.9980013;1
2186;#2186;d2bdc8a6-f518-4911-b829-f2c37ffb2988.JPG;7.213393e-10;0
2187;#2187;90d68d94-59ee-468c-a9e8-3ba3904706a1.JPG;0.9220729;1
2188;#2188;43e2b3de-d1ec-43c3-9c82-0c6e8c512f1b.JPG;4.3670966e-06;0
2189;#2189;f723c9da-55de-4d9c-a56b-4e0030851c3c.JPG;6.7778487e-06;0
2190;#2190;edb6e443-a723-42a9-8b8a-70ddf889bf5f.JPG;0.99992967;1
2191;#2191;08a4a784-1294-48cd-96f6-0f796dd92810.JPG;0.48065343;0
2192;#2192;be93909b-4c3b-4c79-8975-3f8394cb3597.JPG;0.9982158;1
2193;#2193;cb4e511a-dcc9-4ae6-b4a7-00345df8111e.JPG;1.5105375e-05;0
2194;#2194;9567e346-bd65-4a6b-b69b-ee9138b3e154.JPG;0.9999994;1
2195;#2195;fb9b425e-685e-4cae-a9c0-8e0911f9c9f1.JPG;4.9271968e-08;0
2196;#2196;9118984c-476b-4a50-8e5a-c1c8e14c3a6c.JPG;1.7491062e-05;0
2197;#2197;17023ae6-6197-4701-83f6-65544ff9a340.JPG;0.99991286;1
2198;#2198;9aac1d27-573f-4c28-bfe7-dcc3cb8d072c.JPG;0.9992137;1
2199;#2199;2594519b-7019-4b32-81f7-0ab5042bb606.JPG;0.00018953481;0
2200;#2200;b12efc81-fc5d-448c-b3cf-ef2897f60878.JPG;1.9814603e-07;0
2201;#2201;bbc14ee6-6590-404b-a220-e3a036580377.JPG;0.0026614175;0
2202;#2202;61051e59-a85d-464a-ad05-951d746acb94.JPG;0.9999995;1
2203;#2203;58563eae-e86d-4d59-b544-19fe331dc4c8.JPG;0.99999917;1
2204;#2204;a12576eb-0bcc-42a3-9626-cf0a04ba457c.JPG;0.013102383;0
2205;#2205;930f86bc-d63e-4e19-981a-8888a5245a52.JPG;6.739199e-09;0
2206;#2206;db6ce10f-aaf7-48e9-93ad-db2d310a5d1e.JPG;0.490975;0
2207;#2207;e8b5f6b3-f9d1-4fc9-8a61-f1fd0052a047.JPG;5.860103e-07;0
2208;#2208;c75f62fa-08d6-49b9-8c2c-1d71756f65b0.JPG;0.99918836;1
2209;#2209;d150a885-d8d4-4713-b957-769cce6edd6d.JPG;0.37519184;0
2210;#2210;edfc3e08-88fd-42c6-973f-b63fbc85b5ad.JPG;0.9934522;1
2211;#2211;8a7e0352-0dfd-45d8-a3ab-1e31afa6e7dc.JPG;0.11471867;0
2212;#2212;a2511c65-4432-412f-8af7-e1c29e6b6f14.JPG;0.9999976;1
2213;#2213;d7a1ad8b-2a48-46e8-bc4d-1dd1162365af.JPG;0.99999917;1
2214;#2214;b001d758-2237-41e0-a7a7-6072911647ae.JPG;0.0011666935;0
2215;#2215;c93991a4-0b5e-4509-af88-59f2c763b23e.JPG;0.996576;1
2216;#2216;72f13148-5efd-4606-a1e3-72a3f91dc7c6.JPG;6.8653335e-06;0
2217;#2217;402ae29f-5f8a-42f6-becb-a69b67f69e8a.JPG;1.0;1
2218;#2218;9f5bed9b-3538-4557-9d69-21a6c4031c02.JPG;0.99948657;1
2219;#2219;ef93a743-f990-4fa3-ab66-dde958400c87.JPG;0.0016851671;0
2220;#2220;8c485d96-b287-4e28-b467-94e577891ddb.JPG;0.99996924;1
2221;#2221;1865fc28-256d-422b-90bb-bcd16787cd8f.JPG;0.0049246293;0
2222;#2222;868cc558-760f-456c-b7b9-8f193566e0f6.JPG;0.99988043;1
2223;#2223;c6152193-5a6b-4be3-880c-f640913ba678.JPG;0.0006454635;0
2224;#2224;59ba4917-ac6d-49dc-9685-5e4ee7318449.JPG;0.99976844;1
2225;#2225;b962991e-2a00-4334-bd71-5de69ab78fa8.JPG;7.308964e-06;0
2226;#2226;b6adcaa1-e8aa-4d2d-906b-1ac79b1f3522.JPG;0.9999963;1
2227;#2227;2895face-a569-43fa-8427-4194620f3bb7.JPG;0.0055032945;0
2228;#2228;ecf72d58-53c2-4e8c-b856-58fdb847e83e.JPG;3.9223888e-08;0
2229;#2229;65c29d2c-474f-4f1e-84bc-488b9e4b8153.JPG;5.2852222e-08;0
2230;#2230;b085da4a-b879-4215-94ec-b1be05e3ca92.JPG;0.0012989752;0
2231;#2231;6700cb5c-38b9-468a-add4-329adf4476c1.JPG;6.9250554e-08;0
2232;#2232;21da707f-8812-48e3-81ec-b9b2a6859114.JPG;1.3159018e-06;0
2233;#2233;d1b659f7-42fa-4ad6-b8cd-0e27881548b6.JPG;1.0;1
2234;#2234;aaa1cd31-8037-4b8b-8d67-35c243f1a4a7.JPG;0.99454486;1
2235;#2235;fc8fb1b2-3704-4ec2-92d9-df593223b048.JPG;0.9999726;1
2236;#2236;30302367-b19d-41df-9872-1edfd770772a.JPG;1.0859991e-05;0
2237;#2237;73c513c7-36ba-4156-a1f2-17bf099d9c51.JPG;0.7615228;1
2238;#2238;5067645f-2c81-4191-8337-faa716a5d2b8.JPG;3.948406e-05;0
2239;#2239;31a32e73-82c1-4f59-9f70-90f69f8dcdfe.JPG;3.916927e-06;0
2240;#2240;d632d9ca-8cb8-47cd-bd9f-5bffd71601a7.JPG;0.00966834;0
2241;#2241;7675c308-554e-4d99-b93d-2696789ade5c.JPG;0.9999981;1
2242;#2242;12209da0-c504-43ef-adeb-89fb3b5edebe.JPG;1.5465104e-06;0
2243;#2243;a601395a-e571-4a82-8867-f1169c1092c2.JPG;0.9985399;1
2244;#2244;a7fb0b54-a272-4241-8966-c070343a4b7a.JPG;0.00022962053;0
2245;#2245;c129321f-e159-4d82-b26a-df8c6d86c4cb.JPG;1.7801795e-10;0
2246;#2246;76f51965-5729-4b63-948d-3d89c9cef8a3.JPG;1.5823976e-05;0
2247;#2247;64d8cb1e-6c3e-4913-ba04-2a0a344bf891.JPG;0.002968189;0
2248;#2248;b7459a2a-a64d-4bbc-9c77-d5420d7dadf8.JPG;0.12762876;0
2249;#2249;d301d0c4-2195-4fdf-89b1-53e6b04c989e.JPG;0.9986118;1
2250;#2250;0965b7db-c2d4-4286-bb61-1d417c0d2d17.JPG;0.99943334;1
2251;#2251;ed79d0c8-e6eb-4f46-bf76-39634a1b9366.JPG;1.1865274e-05;0
2252;#2252;fd790a32-ba9d-4390-a059-6cece433896e.JPG;5.3485945e-07;0
2253;#2253;18b0c0c6-a06b-4770-ab33-c70b4c27ed1d.JPG;6.0270554e-07;0
2254;#2254;60a7c898-b468-4dfa-a53c-e5a27f56c913.JPG;0.00044148936;0
2255;#2255;bd017c09-995d-4bc8-83ed-34f192b6140a.JPG;1.9474267e-09;0
2256;#2256;b61f5eb8-84c1-45c3-9a6d-c8897fb6f74f.JPG;0.0059359265;0
2257;#2257;7b7f27e1-0519-4733-8a64-50a18b764f00.JPG;0.98549277;1
2258;#2258;5609bd79-90d3-4e27-9e3e-b97e3926b873.JPG;0.0012851426;0
2259;#2259;833187ea-455f-4cea-8d49-d59c80a4e7d9.JPG;0.99989164;1
2260;#2260;c3b41376-0446-4497-9ece-6717df50df1a.JPG;0.992357;1
2261;#2261;544cf33f-1c88-41f3-82b6-acfdbbf64f9a.JPG;3.9965936e-08;0
2262;#2262;98d0776d-b8a1-43fe-89e1-0b83ef84f007.JPG;0.93898034;1
2263;#2263;f2ff3dba-d704-4789-8824-d8447e617150.JPG;4.205026e-05;0
2264;#2264;109cf10a-5ac6-42e4-8462-e612b63dad2e.JPG;0.024993371;0
2265;#2265;fd60f86c-3095-435e-8072-d953138b4940.JPG;4.3095835e-05;0
2266;#2266;9cfc5ac6-0b3d-4a05-afdd-de2409bb5a25.JPG;2.9534776e-05;0
2267;#2267;fc900338-3029-4f79-8bdf-498036aeb5e5.JPG;9.820379e-08;0
2268;#2268;fe562a31-c739-4d7f-99f6-9558344563a6.JPG;0.9988206;1
2269;#2269;ae400417-bff1-4ec9-aac5-fdd867a5d215.JPG;0.9999931;1
2270;#2270;38966290-aa82-4f3a-8764-3b3cb469e497.JPG;2.4682198e-05;0
2271;#2271;4294e980-8feb-47f5-b005-7680ec79041f.JPG;0.0002358406;0
2272;#2272;85e9af0e-9f96-49f0-9c35-8bd4f827a031.JPG;0.0002996469;0
2273;#2273;ab0f9fc6-b28b-495c-a536-0fec545cf253.JPG;0.9801194;1
2274;#2274;2427e917-ef31-44cb-8149-8dd28f371d4c.JPG;0.99996734;1
2275;#2275;269dfe8d-86ff-4d63-8a2a-7820f93d25be.JPG;4.6908112e-06;0
2276;#2276;0998f55c-8916-42c2-9c3e-60f1b43c7e21.JPG;0.53390145;1
2277;#2277;8665c085-6229-4110-95c8-676e23e3278b.JPG;4.642232e-06;0
2278;#2278;a2db9e9d-521c-4f0f-9810-140f2064a16d.JPG;0.9900242;1
2279;#2279;962c2d26-e08b-4793-8346-8c4acb50242b.JPG;0.9999833;1
2280;#2280;8ad8f0dd-55f8-46a3-b576-8671bf75db84.JPG;0.99466914;1
2281;#2281;ddd16ef7-374d-463d-888b-eca7202903d1.JPG;8.582016e-09;0
2282;#2282;948723a8-4e80-4614-8525-b90db1c8077c.JPG;0.0001792989;0
2283;#2283;a0a1a08e-940c-42a1-88ae-0c2846e69ef4.JPG;0.88504314;1
2284;#2284;4244d110-f144-4386-a97d-ec6d43ae4544.JPG;8.025261e-06;0
2285;#2285;fe2af641-d895-4eaf-bd59-bbc0f8300baf.JPG;0.97045046;1
2286;#2286;681faa1a-47ec-41dc-b3ef-92645285944c.JPG;0.9999945;1
2287;#2287;f27e0b43-10c6-4d1d-9a88-71e189178026.JPG;0.000973599;0
2288;#2288;9cc618d7-3a4b-4fdb-96f2-b5b42edf2630.JPG;4.117148e-06;0
2289;#2289;8ea67532-3c71-4203-a291-a42882b7d7ef.JPG;0.29194012;0
2290;#2290;41c5a994-ead3-4043-99a5-447d68296dd0.JPG;0.52228856;1
2291;#2291;0174694e-59db-4399-b875-c7d30cba82e3.JPG;0.002770652;0
2292;#2292;8dde6a85-b394-4ae0-8fea-e19ae08c5feb.JPG;0.91624403;1
2293;#2293;d188af44-7524-4258-8e01-f8ec8c0487b3.JPG;2.2093375e-06;0
2294;#2294;b4805c60-83a8-4efa-9773-3b96644c1bb1.JPG;0.0020117364;0
2295;#2295;53126f9b-616d-423c-af2c-b2f9b11fd32c.JPG;0.0095951;0
2296;#2296;2964ba87-d05a-4215-afcf-2fb222b9ade8.JPG;0.9993349;1
2297;#2297;38685caf-0c62-4112-b131-fc1449cb1d28.JPG;0.99967813;1
2298;#2298;c2c63483-4469-4a92-92e3-59fa7be2f927.JPG;0.8302556;1
2299;#2299;5010a1e7-87cc-4b82-81dd-57f86a6b02a9.JPG;0.000119481396;0
2300;#2300;d9a39021-50d9-4e29-a390-1175cccdcb1b.JPG;0.0014392602;0
2301;#2301;d5819c1a-445c-4fdb-b131-b864cbd33e78.JPG;0.9585449;1
2302;#2302;17c0c510-ccbb-4fbf-ad2b-2de0a8603219.JPG;8.513636e-06;0
2303;#2303;518512e4-ecaa-4056-b9d2-779d5f026d34.JPG;0.5747964;1
2304;#2304;afb4aa92-de4d-4706-ac0d-b194b994e7c6.JPG;0.9750336;1
2305;#2305;518d904b-a149-46e1-8d94-de35bcc11f5c.JPG;0.99463564;1
2306;#2306;b7716d0a-cc4e-47ff-b580-10a285e4aeca.JPG;0.00010184764;0
2307;#2307;d5ebfa06-3764-4051-9501-76f6aa38c807.JPG;0.48471063;0
2308;#2308;dd3e1691-f585-482d-ba21-9c8065957a23.JPG;0.99631006;1
2309;#2309;ffefe93c-7bf1-4390-9adf-d50af67724d9.JPG;6.598957e-05;0
2310;#2310;7f561f62-f0fc-4845-9777-177b7c15c095.JPG;0.8868261;1
2311;#2311;cf440df3-cd16-4070-824b-3c2c5f736a7f.JPG;0.9998117;1
2312;#2312;aa4c77d9-31e2-441d-b3b7-732346aa8e91.JPG;5.6266385e-06;0
2313;#2313;750baba9-39db-435a-b941-04b96d5ca601.JPG;0.9999393;1
2314;#2314;c533419b-0fd8-49e0-81c3-273e846ecf4b.JPG;0.97168654;1
2315;#2315;d024f68c-3ce9-4766-bacd-62b7bcd62733.JPG;5.8251555e-08;0
2316;#2316;b6d10ceb-8d23-4943-b545-91e37fffa467.JPG;0.99867165;1
2317;#2317;3873f713-2887-470c-87d7-86af2d7231d7.JPG;0.9983334;1
2318;#2318;04313a3f-ff38-4c7a-aaf6-aa84e4ded529.JPG;0.9999975;1
2319;#2319;87384b96-4d49-401b-b714-824bc9dbce6a.JPG;0.99996424;1
2320;#2320;84934787-683a-4cf9-b631-a89f87249760.JPG;2.299074e-05;0
2321;#2321;b027d3e8-6c2d-4fcc-b874-d7add703d5d7.JPG;2.801754e-05;0
2322;#2322;e61b2014-b922-4bdc-8362-a285bd05066f.JPG;0.620189;1
2323;#2323;63ed21f9-fb8d-43a4-937e-434b3ce67f1d.JPG;5.6962868e-08;0
2324;#2324;661f29b9-6972-4b48-a6eb-4fd99835b33d.JPG;0.00047946628;0
